The currently activated Python version 2.7.16 is not supported by the project (^3.9).
Trying to find and use a compatible version. 
Using python3 (3.9.6)
id,aggregated_by,aggregate_name,year,start_date,end_date,entity_name,entity_type,type,count,amount
9071,state,nagaland,2018,2018-01-01,2018-03-31,798620,pincodes,TOTAL,1466,1220847.1138455088
9072,state,nagaland,2018,2018-01-01,2018-03-31,dimapur,districts,TOTAL,18449,38330087.582417
9073,state,nagaland,2018,2018-01-01,2018-03-31,kohima,districts,TOTAL,11070,20744033.40863154
9074,state,nagaland,2018,2018-01-01,2018-03-31,mokokchung,districts,TOTAL,3428,5653655.116717218
9075,state,nagaland,2018,2018-01-01,2018-03-31,tuensang,districts,TOTAL,1861,2939509.9737360794
9076,state,nagaland,2018,2018-01-01,2018-03-31,mon,districts,TOTAL,1851,2962723.1216541342
9077,state,nagaland,2018,2018-01-01,2018-03-31,zunheboto,districts,TOTAL,1700,1750900.6459182377
9078,state,nagaland,2018,2018-01-01,2018-03-31,wokha,districts,TOTAL,1642,1942858.0739698592
9079,state,nagaland,2018,2018-01-01,2018-03-31,phek,districts,TOTAL,1397,1347986.0495203384
9080,state,nagaland,2018,2018-01-01,2018-03-31,longleng,districts,TOTAL,605,547262.5934366982
9081,state,nagaland,2018,2018-01-01,2018-03-31,peren,districts,TOTAL,587,1228042.9089448638
9082,state,nagaland,2018,2018-04-01,2018-06-30,797112,pincodes,TOTAL,14049,31589541.56854105
9083,state,nagaland,2018,2018-04-01,2018-06-30,797103,pincodes,TOTAL,4151,15665950.60320925
9084,state,nagaland,2018,2018-04-01,2018-06-30,797001,pincodes,TOTAL,3837,11172150.569728015
9085,state,nagaland,2018,2018-04-01,2018-06-30,797120,pincodes,TOTAL,2909,6617136.2580852015
9086,state,nagaland,2018,2018-04-01,2018-06-30,797113,pincodes,TOTAL,2811,7886264.316170462
9087,state,nagaland,2018,2018-04-01,2018-06-30,797003,pincodes,TOTAL,2593,8936208.93614057
9088,state,nagaland,2018,2018-04-01,2018-06-30,797118,pincodes,TOTAL,2531,4757360.070380932
9089,state,nagaland,2018,2018-04-01,2018-06-30,797115,pincodes,TOTAL,2507,6089471.508426717
9090,state,nagaland,2018,2018-04-01,2018-06-30,798601,pincodes,TOTAL,2425,4731338.045573185
9091,state,nagaland,2018,2018-04-01,2018-06-30,797021,pincodes,TOTAL,2321,7603876.228621699
9092,state,nagaland,2018,2018-04-01,2018-06-30,dimapur,districts,TOTAL,31758,78472133.75014433
9093,state,nagaland,2018,2018-04-01,2018-06-30,kohima,districts,TOTAL,14759,41958069.334260106
9094,state,nagaland,2018,2018-04-01,2018-06-30,mokokchung,districts,TOTAL,4472,6880664.952623585
9095,state,nagaland,2018,2018-04-01,2018-06-30,tuensang,districts,TOTAL,2914,5272196.387110953
9096,state,nagaland,2018,2018-04-01,2018-06-30,wokha,districts,TOTAL,2851,2952808.201464099
9097,state,nagaland,2018,2018-04-01,2018-06-30,mon,districts,TOTAL,2652,5592193.661835907
9098,state,nagaland,2018,2018-04-01,2018-06-30,phek,districts,TOTAL,2058,3265939.4166390533
9099,state,nagaland,2018,2018-04-01,2018-06-30,zunheboto,districts,TOTAL,1961,3800720.2210925473
9100,state,nagaland,2018,2018-04-01,2018-06-30,peren,districts,TOTAL,1151,3132544.259220087
9101,state,nagaland,2018,2018-04-01,2018-06-30,longleng,districts,TOTAL,526,606015.5837374015
9102,state,nagaland,2018,2018-07-01,2018-09-30,797112,pincodes,TOTAL,18409,55214851.729000755
9103,state,nagaland,2018,2018-07-01,2018-09-30,797103,pincodes,TOTAL,6339,19362638.107179295
9104,state,nagaland,2018,2018-07-01,2018-09-30,797001,pincodes,TOTAL,6234,17632711.02546443
9105,state,nagaland,2018,2018-07-01,2018-09-30,798601,pincodes,TOTAL,4741,8993242.489507133
9106,state,nagaland,2018,2018-07-01,2018-09-30,797120,pincodes,TOTAL,4227,11965892.120725775
9107,state,nagaland,2018,2018-07-01,2018-09-30,797113,pincodes,TOTAL,3941,9263072.267691933
9108,state,nagaland,2018,2018-07-01,2018-09-30,797115,pincodes,TOTAL,3881,10766784.408845846
9109,state,nagaland,2018,2018-07-01,2018-09-30,797117,pincodes,TOTAL,3326,8386059.234126009
9110,state,nagaland,2018,2018-07-01,2018-09-30,797021,pincodes,TOTAL,3294,11604672.602991698
9111,state,nagaland,2018,2018-07-01,2018-09-30,797116,pincodes,TOTAL,3025,7038511.888280341
9112,state,nagaland,2018,2018-07-01,2018-09-30,dimapur,districts,TOTAL,44383,122676685.88107637
9113,state,nagaland,2018,2018-07-01,2018-09-30,kohima,districts,TOTAL,20678,62621606.402096175
9114,state,nagaland,2018,2018-07-01,2018-09-30,mokokchung,districts,TOTAL,7245,14438372.118668642
9115,state,nagaland,2018,2018-07-01,2018-09-30,tuensang,districts,TOTAL,4657,8672814.868232306
9116,state,nagaland,2018,2018-07-01,2018-09-30,mon,districts,TOTAL,4368,10680645.611665618
9117,state,nagaland,2018,2018-07-01,2018-09-30,zunheboto,districts,TOTAL,3370,6042931.988762021
9118,state,nagaland,2018,2018-07-01,2018-09-30,wokha,districts,TOTAL,3314,6048116.93383928
9119,state,nagaland,2018,2018-07-01,2018-09-30,phek,districts,TOTAL,2951,4193127.0654867776
9120,state,nagaland,2018,2018-07-01,2018-09-30,kiphire,districts,TOTAL,1527,1911400.518954896
9121,state,nagaland,2018,2018-07-01,2018-09-30,peren,districts,TOTAL,1349,3565504.3902161866
9122,state,nagaland,2018,2018-10-01,2018-12-31,797112,pincodes,TOTAL,29945,85392245.18171245
9123,state,nagaland,2018,2018-10-01,2018-12-31,797103,pincodes,TOTAL,9078,25994694.82180009
9124,state,nagaland,2018,2018-10-01,2018-12-31,797001,pincodes,TOTAL,9041,24682199.945763946
9125,state,nagaland,2018,2018-10-01,2018-12-31,797115,pincodes,TOTAL,6418,22494531.824546993
9126,state,nagaland,2018,2018-10-01,2018-12-31,797120,pincodes,TOTAL,5934,15801519.87219157
9127,state,nagaland,2018,2018-10-01,2018-12-31,797113,pincodes,TOTAL,5861,16060553.039441848
9128,state,nagaland,2018,2018-10-01,2018-12-31,798601,pincodes,TOTAL,5806,12072686.21145789
9129,state,nagaland,2018,2018-10-01,2018-12-31,797117,pincodes,TOTAL,4640,14117452.103606459
9130,state,nagaland,2018,2018-10-01,2018-12-31,797118,pincodes,TOTAL,4531,16154445.826814137
9131,state,nagaland,2018,2018-10-01,2018-12-31,797116,pincodes,TOTAL,4309,13365015.500571402
9132,state,nagaland,2018,2018-10-01,2018-12-31,dimapur,districts,TOTAL,68046,202172094.6763664
9133,state,nagaland,2018,2018-10-01,2018-12-31,kohima,districts,TOTAL,28604,84867917.08908929
9134,state,nagaland,2018,2018-10-01,2018-12-31,mokokchung,districts,TOTAL,10673,21026422.57059867
9135,state,nagaland,2018,2018-10-01,2018-12-31,mon,districts,TOTAL,7966,25315124.343433652
9136,state,nagaland,2018,2018-10-01,2018-12-31,tuensang,districts,TOTAL,5518,14443409.698866293
9137,state,nagaland,2018,2018-10-01,2018-12-31,zunheboto,districts,TOTAL,4966,12449027.885359714
9138,state,nagaland,2018,2018-10-01,2018-12-31,wokha,districts,TOTAL,4959,8954846.535749527
9139,state,nagaland,2018,2018-10-01,2018-12-31,phek,districts,TOTAL,3615,6547794.254166291
9140,state,nagaland,2018,2018-10-01,2018-12-31,peren,districts,TOTAL,2071,6712394.6749083325
9141,state,nagaland,2018,2018-10-01,2018-12-31,kiphire,districts,TOTAL,2008,3577703.453553167
9142,country,india,2019,2019-01-01,2019-03-31,karnataka,states,TOTAL,86587609,117976382145.74966
9143,country,india,2019,2019-01-01,2019-03-31,maharashtra,states,TOTAL,75079069,111420690920.33997
9144,country,india,2019,2019-01-01,2019-03-31,telangana,states,TOTAL,65290702,95523262035.66321
9145,country,india,2019,2019-01-01,2019-03-31,uttar pradesh,states,TOTAL,57324504,76524180134.0167
9146,country,india,2019,2019-01-01,2019-03-31,andhra pradesh,states,TOTAL,57264522,83760595917.0792
9147,country,india,2019,2019-01-01,2019-03-31,west bengal,states,TOTAL,47626388,50164672623.8785
9148,country,india,2019,2019-01-01,2019-03-31,delhi,states,TOTAL,47007327,58469131789.49733
9149,country,india,2019,2019-01-01,2019-03-31,rajasthan,states,TOTAL,43956040,61141158575.55252
9150,country,india,2019,2019-01-01,2019-03-31,madhya pradesh,states,TOTAL,37301049,48070279522.042015
9151,country,india,2019,2019-01-01,2019-03-31,odisha,states,TOTAL,34031942,35427127930.698456
9152,country,india,2019,2019-01-01,2019-03-31,560001,pincodes,TOTAL,16241340,23597361226.512825
9153,country,india,2019,2019-01-01,2019-03-31,110006,pincodes,TOTAL,10251048,13201959766.05106
9154,country,india,2019,2019-01-01,2019-03-31,500012,pincodes,TOTAL,9957548,15399177052.931395
9155,country,india,2019,2019-01-01,2019-03-31,600003,pincodes,TOTAL,8217185,12799152324.27052
9156,country,india,2019,2019-01-01,2019-03-31,110011,pincodes,TOTAL,6689740,9632804730.117004
9157,country,india,2019,2019-01-01,2019-03-31,400008,pincodes,TOTAL,6494529,10238553958.763014
9158,country,india,2019,2019-01-01,2019-03-31,700009,pincodes,TOTAL,6353573,7885002278.529919
9159,country,india,2019,2019-01-01,2019-03-31,411006,pincodes,TOTAL,5641935,9202990658.018358
9160,country,india,2019,2019-01-01,2019-03-31,302001,pincodes,TOTAL,4954219,7600396570.221162
9161,country,india,2019,2019-01-01,2019-03-31,201301,pincodes,TOTAL,4596696,4223121104.413077
9162,country,india,2019,2019-01-01,2019-03-31,bengaluru urban,districts,TOTAL,65174133,82111161572.76288
9163,country,india,2019,2019-01-01,2019-03-31,hyderabad,districts,TOTAL,24838664,34892156029.40753
9164,country,india,2019,2019-01-01,2019-03-31,pune,districts,TOTAL,23360634,32233517413.825317
9165,country,india,2019,2019-01-01,2019-03-31,jaipur,districts,TOTAL,19178441,25043540802.372772
9166,country,india,2019,2019-01-01,2019-03-31,rangareddy,districts,TOTAL,12952050,17677048557.63253
9167,country,india,2019,2019-01-01,2019-03-31,central delhi,districts,TOTAL,12885975,16258175800.83931
9168,country,india,2019,2019-01-01,2019-03-31,chennai,districts,TOTAL,11642449,18810971714.51368
9169,country,india,2019,2019-01-01,2019-03-31,gautam buddha nagar,districts,TOTAL,10750094,10286434896.5461
9170,country,india,2019,2019-01-01,2019-03-31,medchal malkajgiri,districts,TOTAL,10127087,13392043971.075241
9171,country,india,2019,2019-01-01,2019-03-31,new delhi,districts,TOTAL,10000765,13939472234.96883
9172,country,india,2019,2019-04-01,2019-06-30,karnataka,states,TOTAL,115401604,163702024226.0841
9173,country,india,2019,2019-04-01,2019-06-30,maharashtra,states,TOTAL,101149853,153294470088.05945
9174,country,india,2019,2019-04-01,2019-06-30,telangana,states,TOTAL,89610379,155676443182.43457
9175,country,india,2019,2019-04-01,2019-06-30,uttar pradesh,states,TOTAL,58883500,98917519370.67831
9176,country,india,2019,2019-04-01,2019-06-30,delhi,states,TOTAL,57171512,81706816063.62862
9177,country,india,2019,2019-04-01,2019-06-30,andhra pradesh,states,TOTAL,56409015,113634518758.22931
9178,country,india,2019,2019-04-01,2019-06-30,rajasthan,states,TOTAL,50009286,89107313172.66756
9179,country,india,2019,2019-04-01,2019-06-30,west bengal,states,TOTAL,47023535,57105691119.11844
9180,country,india,2019,2019-04-01,2019-06-30,madhya pradesh,states,TOTAL,40846013,68334566380.56182
9181,country,india,2019,2019-04-01,2019-06-30,tamil nadu,states,TOTAL,32171737,64207676025.75553
9182,country,india,2019,2019-04-01,2019-06-30,560001,pincodes,TOTAL,27169035,40026681539.0066
9183,country,india,2019,2019-04-01,2019-06-30,500012,pincodes,TOTAL,23303184,42709920754.79193
9184,country,india,2019,2019-04-01,2019-06-30,411006,pincodes,TOTAL,22544991,34073354893.758354
9185,country,india,2019,2019-04-01,2019-06-30,110011,pincodes,TOTAL,20001452,31366326747.68567
9186,country,india,2019,2019-04-01,2019-06-30,302001,pincodes,TOTAL,14130072,26047079270.71371
9187,country,india,2019,2019-04-01,2019-06-30,700009,pincodes,TOTAL,9694969,12068405239.946836
9188,country,india,2019,2019-04-01,2019-06-30,800015,pincodes,TOTAL,9362673,19331794343.882797
9189,country,india,2019,2019-04-01,2019-06-30,226004,pincodes,TOTAL,8966947,16438621373.818607
9190,country,india,2019,2019-04-01,2019-06-30,751002,pincodes,TOTAL,8318660,12733845249.989027
9191,country,india,2019,2019-04-01,2019-06-30,600003,pincodes,TOTAL,6992850,13700604318.48539
9192,country,india,2019,2019-04-01,2019-06-30,bengaluru urban,districts,TOTAL,89148659,113389910485.89922
9193,country,india,2019,2019-04-01,2019-06-30,pune,districts,TOTAL,44795652,58398808592.1738
9194,country,india,2019,2019-04-01,2019-06-30,hyderabad,districts,TOTAL,43511186,73949377453.0185
9195,country,india,2019,2019-04-01,2019-06-30,jaipur,districts,TOTAL,27449382,46056907216.76753
9196,country,india,2019,2019-04-01,2019-06-30,new delhi,districts,TOTAL,23313548,36146671717.918365
9197,country,india,2019,2019-04-01,2019-06-30,rangareddy,districts,TOTAL,16348519,25359412038.382965
9198,country,india,2019,2019-04-01,2019-06-30,patna,districts,TOTAL,13421445,26125484618.416542
9199,country,india,2019,2019-04-01,2019-06-30,khordha,districts,TOTAL,13339889,19006076643.493904
9200,country,india,2019,2019-04-01,2019-06-30,kolkata,districts,TOTAL,13259522,17260848900.77318
9201,country,india,2019,2019-04-01,2019-06-30,lucknow,districts,TOTAL,12624404,22426462674.94428
9202,country,india,2019,2019-07-01,2019-09-30,karnataka,states,TOTAL,170733735,214536720438.18292
9203,country,india,2019,2019-07-01,2019-09-30,maharashtra,states,TOTAL,148735581,199617506744.94272
9204,country,india,2019,2019-07-01,2019-09-30,telangana,states,TOTAL,121495376,201930021130.42365
9205,country,india,2019,2019-07-01,2019-09-30,andhra pradesh,states,TOTAL,76288614,139447944254.78943
9206,country,india,2019,2019-07-01,2019-09-30,delhi,states,TOTAL,69537876,103196812046.45712
9207,country,india,2019,2019-07-01,2019-09-30,uttar pradesh,states,TOTAL,68623959,111268137475.02844
9208,country,india,2019,2019-07-01,2019-09-30,rajasthan,states,TOTAL,67303617,112468290031.92343
9209,country,india,2019,2019-07-01,2019-09-30,west bengal,states,TOTAL,66444829,70540532616.82985
9210,country,india,2019,2019-07-01,2019-09-30,madhya pradesh,states,TOTAL,53610411,77676321491.22867
9211,country,india,2019,2019-07-01,2019-09-30,odisha,states,TOTAL,41422272,57304577359.217094
9212,country,india,2019,2019-07-01,2019-09-30,560001,pincodes,TOTAL,34182229,49823702321.09828
9213,country,india,2019,2019-07-01,2019-09-30,500012,pincodes,TOTAL,27360144,55516914964.120514
9214,country,india,2019,2019-07-01,2019-09-30,411006,pincodes,TOTAL,25995035,42031275308.282005
9215,country,india,2019,2019-07-01,2019-09-30,110011,pincodes,TOTAL,20159577,36968948004.60185
9216,country,india,2019,2019-07-01,2019-09-30,302001,pincodes,TOTAL,15037317,31903765546.790287
9217,country,india,2019,2019-07-01,2019-09-30,700009,pincodes,TOTAL,11494363,14573984421.133255
9218,country,india,2019,2019-07-01,2019-09-30,751002,pincodes,TOTAL,9990982,16300297217.157505
9219,country,india,2019,2019-07-01,2019-09-30,800015,pincodes,TOTAL,8554034,21451659382.23745
9220,country,india,2019,2019-07-01,2019-09-30,400008,pincodes,TOTAL,7234595,14467758895.186302
9221,country,india,2019,2019-07-01,2019-09-30,226004,pincodes,TOTAL,6687157,17110382946.6282
9222,country,india,2019,2019-07-01,2019-09-30,bengaluru urban,districts,TOTAL,131234422,150244275641.79712
9223,country,india,2019,2019-07-01,2019-09-30,pune,districts,TOTAL,67093416,78128868958.39702
9224,country,india,2019,2019-07-01,2019-09-30,hyderabad,districts,TOTAL,55159072,96365182751.25804
9225,country,india,2019,2019-07-01,2019-09-30,jaipur,districts,TOTAL,36334520,58402103360.67965
9226,country,india,2019,2019-07-01,2019-09-30,new delhi,districts,TOTAL,24687138,43288057341.92169
9227,country,india,2019,2019-07-01,2019-09-30,rangareddy,districts,TOTAL,23655175,33663962263.155968
9228,country,india,2019,2019-07-01,2019-09-30,khordha,districts,TOTAL,18364742,25509656902.49331
9229,country,india,2019,2019-07-01,2019-09-30,medchal malkajgiri,districts,TOTAL,17492750,23256556346.306458
9230,country,india,2019,2019-07-01,2019-09-30,visakhapatnam,districts,TOTAL,16694947,26944837120.046288
9231,country,india,2019,2019-07-01,2019-09-30,kolkata,districts,TOTAL,16306691,21451201632.248753
9232,country,india,2019,2019-10-01,2019-12-31,karnataka,states,TOTAL,237796252,295047143447.2384
9233,country,india,2019,2019-10-01,2019-12-31,maharashtra,states,TOTAL,201260620,272994428799.56488
9234,country,india,2019,2019-10-01,2019-12-31,telangana,states,TOTAL,163572258,280746765547.7425
9235,country,india,2019,2019-10-01,2019-12-31,andhra pradesh,states,TOTAL,107218103,200948315488.80518
9236,country,india,2019,2019-10-01,2019-12-31,west bengal,states,TOTAL,96805838,88203610254.64601
9237,country,india,2019,2019-10-01,2019-12-31,uttar pradesh,states,TOTAL,86905005,145538926507.3059
9238,country,india,2019,2019-10-01,2019-12-31,rajasthan,states,TOTAL,85074242,159452410049.68317
9239,country,india,2019,2019-10-01,2019-12-31,delhi,states,TOTAL,80744997,129024467424.89066
9240,country,india,2019,2019-10-01,2019-12-31,madhya pradesh,states,TOTAL,68131989,104687926790.8659
9241,country,india,2019,2019-10-01,2019-12-31,odisha,states,TOTAL,64995633,79769373632.04843
9242,country,india,2019,2019-10-01,2019-12-31,560001,pincodes,TOTAL,48600127,67204107791.7798
9243,country,india,2019,2019-10-01,2019-12-31,411006,pincodes,TOTAL,32779718,51360244641.273315
9244,country,india,2019,2019-10-01,2019-12-31,500012,pincodes,TOTAL,32637373,67244225971.71475
9245,country,india,2019,2019-10-01,2019-12-31,110011,pincodes,TOTAL,22861243,44827058149.79611
9246,country,india,2019,2019-10-01,2019-12-31,302001,pincodes,TOTAL,17153003,41220743922.1253
9247,country,india,2019,2019-10-01,2019-12-31,700009,pincodes,TOTAL,16310685,18429094743.25623
9248,country,india,2019,2019-10-01,2019-12-31,751002,pincodes,TOTAL,13743261,19669451911.7042
9249,country,india,2019,2019-10-01,2019-12-31,400008,pincodes,TOTAL,10498727,22289347327.905037
9250,country,india,2019,2019-10-01,2019-12-31,800015,pincodes,TOTAL,10441675,26228173437.46787
9251,country,india,2019,2019-10-01,2019-12-31,600003,pincodes,TOTAL,10008230,21375916666.727257
9252,country,india,2019,2019-10-01,2019-12-31,bengaluru urban,districts,TOTAL,180458808,199966708446.8142
9253,country,india,2019,2019-10-01,2019-12-31,pune,districts,TOTAL,91666565,103270644868.1607
9254,country,india,2019,2019-10-01,2019-12-31,hyderabad,districts,TOTAL,72987282,130230415629.3025
9255,country,india,2019,2019-10-01,2019-12-31,jaipur,districts,TOTAL,44335592,81782144762.48987
9256,country,india,2019,2019-10-01,2019-12-31,rangareddy,districts,TOTAL,31237803,44757331443.568375
9257,country,india,2019,2019-10-01,2019-12-31,new delhi,districts,TOTAL,29048107,54398427887.76768
9258,country,india,2019,2019-10-01,2019-12-31,khordha,districts,TOTAL,27477393,34227232121.528633
9259,country,india,2019,2019-10-01,2019-12-31,visakhapatnam,districts,TOTAL,23594874,39133296330.044624
9260,country,india,2019,2019-10-01,2019-12-31,medchal malkajgiri,districts,TOTAL,22999944,31417907129.793076
9261,country,india,2019,2019-10-01,2019-12-31,kolkata,districts,TOTAL,21917627,26475748918.32508
9262,country,india,2021,2021-01-01,2021-03-31,karnataka,states,TOTAL,523797492,754995357412.3948
9263,country,india,2021,2021-01-01,2021-03-31,maharashtra,states,TOTAL,517860240,769887352153.2483
9264,country,india,2021,2021-01-01,2021-03-31,telangana,states,TOTAL,412572110,799359264046.5657
9265,country,india,2021,2021-01-01,2021-03-31,andhra pradesh,states,TOTAL,289747970,672444670176.5881
9266,country,india,2021,2021-01-01,2021-03-31,rajasthan,states,TOTAL,252730919,491492581657.63354
9267,country,india,2021,2021-01-01,2021-03-31,uttar pradesh,states,TOTAL,204499547,396287587577.55756
9268,country,india,2021,2021-01-01,2021-03-31,madhya pradesh,states,TOTAL,201998498,343533954382.3015
9269,country,india,2021,2021-01-01,2021-03-31,delhi,states,TOTAL,157359004,266928345043.49225
9270,country,india,2021,2021-01-01,2021-03-31,tamil nadu,states,TOTAL,136556674,248668143873.65317
9271,country,india,2021,2021-01-01,2021-03-31,west bengal,states,TOTAL,118254052,242937207475.51984
9272,country,india,2021,2021-01-01,2021-03-31,560001,pincodes,TOTAL,111898471,154275126291.57785
