id,aggregated_by,aggregate_name,year,start_date,end_date,brand,count,percentage
2843,state,madhya-pradesh,2020,2020-01-01,2020-03-31,Realme,607456,0.05983979897887684
2844,state,madhya-pradesh,2020,2020-01-01,2020-03-31,Motorola,174003,0.017140837429742248
2845,state,madhya-pradesh,2020,2020-01-01,2020-03-31,Apple,160868,0.015846923533776865
2846,state,madhya-pradesh,2020,2020-01-01,2020-03-31,Huawei,136299,0.013426659315278694
2847,state,madhya-pradesh,2020,2020-01-01,2020-03-31,Micromax,135703,0.013367948033817304
2848,state,madhya-pradesh,2020,2020-01-01,2020-03-31,OnePlus,133926,0.013192897786909769
2849,state,madhya-pradesh,2020,2020-01-01,2020-03-31,Others,1068862,0.10529237873386757
2850,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Xiaomi,3003291,0.26403897586717145
2851,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Vivo,2247524,0.19759455051038632
2852,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Samsung,2084294,0.1832439324614532
2853,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Oppo,1376782,0.1210419201044308
2854,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Realme,693404,0.0609616857048485
2855,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Motorola,185349,0.016295244163154473
2856,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Apple,170312,0.014973243038350166
2857,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Micromax,147344,0.012953975775298669
2858,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Huawei,147224,0.012943425789598294
2859,state,madhya-pradesh,2020,2020-04-01,2020-06-30,OnePlus,139482,0.012262775878829194
2860,state,madhya-pradesh,2020,2020-04-01,2020-06-30,Others,1179417,0.10369027070647892
2861,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Xiaomi,3292397,0.2620453917408668
2862,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Vivo,2556833,0.2035010677937611
2863,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Samsung,2278237,0.18132731476293323
2864,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Oppo,1539499,0.12253036876770106
2865,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Realme,799089,0.06360034650767131
2866,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Motorola,196221,0.015617438848591047
2867,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Apple,181092,0.01441330558894843
2868,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Huawei,157340,0.012522858554575276
2869,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Micromax,157127,0.01250590565720573
2870,state,madhya-pradesh,2020,2020-07-01,2020-09-30,OnePlus,146328,0.01164640171967644
2871,state,madhya-pradesh,2020,2020-07-01,2020-09-30,Others,1260061,0.10028960005806964
2872,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Xiaomi,3563397,0.25938351632889545
2873,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Vivo,2853943,0.20774159341275666
2874,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Samsung,2466332,0.17952697007784352
2875,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Oppo,1703093,0.12396997892043113
2876,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Realme,905866,0.06593896453378369
2877,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Motorola,206156,0.015006317901794205
2878,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Apple,195195,0.01420845487320631
2879,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Huawei,166594,0.012126557192279166
2880,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Micromax,164239,0.011955134198727074
2881,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Tecno,157894,0.011493274795717294
2882,state,madhya-pradesh,2020,2020-10-01,2020-12-31,Others,1355238,0.09864923776456555
2883,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Xiaomi,652241,0.2554198910323962
2884,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Samsung,490595,0.19211874359483444
2885,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Vivo,380809,0.1491261562584317
2886,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Oppo,256901,0.10060334358943031
2887,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Realme,146657,0.057431401827143846
2888,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Motorola,66919,0.02620571796007445
2889,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Micromax,59025,0.02311439953665468
2890,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Apple,57650,0.02257594465545349
2891,state,madhya-pradesh,2018,2018-01-01,2018-03-31,OnePlus,55940,0.021906302585014192
2892,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Lenovo,51523,0.02017658970482099
2893,state,madhya-pradesh,2018,2018-01-01,2018-03-31,Others,335343,0.1313215092557457
2894,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Xiaomi,890108,0.2586273724729506
2895,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Samsung,654270,0.19010292120492947
2896,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Vivo,531042,0.15429812689334396
2897,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Oppo,352090,0.10230231789176276
2898,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Realme,192521,0.055938380933397876
2899,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Motorola,85306,0.02478628058188166
2900,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Micromax,82296,0.02391170312482748
2901,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Apple,72862,0.02117058560660518
2902,state,madhya-pradesh,2018,2018-04-01,2018-06-30,OnePlus,68143,0.019799445732904625
2903,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Lenovo,65308,0.018975715802423365
2904,state,madhya-pradesh,2018,2018-04-01,2018-06-30,Others,447716,0.13008714975497304
2905,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Xiaomi,1132909,0.26289806555993084
2906,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Samsung,816822,0.18954825472018832
2907,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Vivo,697677,0.16189997050571217
2908,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Oppo,452478,0.10500012879095001
2909,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Realme,239549,0.05558872663807585
2910,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Motorola,99876,0.023176801663561373
2911,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Micromax,90871,0.02108713949266576
2912,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Apple,84853,0.019690627894170504
2913,state,madhya-pradesh,2018,2018-07-01,2018-09-30,OnePlus,79210,0.01838113720784469
2914,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Lenovo,71683,0.016634453458779588
2915,state,madhya-pradesh,2018,2018-07-01,2018-09-30,Others,543381,0.1260946940681209
2916,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Xiaomi,1416415,0.26398850271794944
2917,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Samsung,1015220,0.18921460710972182
2918,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Vivo,905510,0.16876708386746142
2919,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Oppo,579831,0.10806770439415803
2920,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Realme,294612,0.05490917616852442
2921,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Motorola,117954,0.021984022937905207
2922,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Micromax,103324,0.019257313749733947
2923,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Apple,100071,0.018651026327374334
2924,state,madhya-pradesh,2018,2018-10-01,2018-12-31,OnePlus,90958,0.016952564206266698
2925,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Lenovo,84373,0.015725265504687218
2926,state,madhya-pradesh,2018,2018-10-01,2018-12-31,Others,657174,0.1224827330162175
2927,state,rajasthan,2019,2019-01-01,2019-03-31,Xiaomi,1788113,0.2318549924249929
2928,state,rajasthan,2019,2019-01-01,2019-03-31,Samsung,1592757,0.20652423094617312
2929,state,rajasthan,2019,2019-01-01,2019-03-31,Vivo,1503951,0.19500923471422696
2930,state,rajasthan,2019,2019-01-01,2019-03-31,Oppo,948608,0.12300089572319405
2931,state,rajasthan,2019,2019-01-01,2019-03-31,Realme,350506,0.0454482272512501
2932,state,rajasthan,2019,2019-01-01,2019-03-31,Apple,191305,0.024805490103736883
2933,state,rajasthan,2019,2019-01-01,2019-03-31,Huawei,143491,0.01860570596939604
2934,state,rajasthan,2019,2019-01-01,2019-03-31,OnePlus,131526,0.01705426879268235
2935,state,rajasthan,2019,2019-01-01,2019-03-31,Gionee,123156,0.015968975924392042
2936,state,rajasthan,2019,2019-01-01,2019-03-31,Motorola,121229,0.015719112201907522
2937,state,rajasthan,2019,2019-01-01,2019-03-31,Others,817562,0.10600886594804805
2938,state,rajasthan,2019,2019-04-01,2019-06-30,Xiaomi,2038775,0.2321026965705006
2939,state,rajasthan,2019,2019-04-01,2019-06-30,Samsung,1811211,0.20619585641287191
2940,state,rajasthan,2019,2019-04-01,2019-06-30,Vivo,1744564,0.19860848241704884
2941,state,rajasthan,2019,2019-04-01,2019-06-30,Oppo,1100301,0.12526288047441153
2942,state,rajasthan,2019,2019-04-01,2019-06-30,Realme,400579,0.045603593378138615
2943,state,rajasthan,2019,2019-04-01,2019-06-30,Apple,212354,0.024175269967275488
2944,state,rajasthan,2019,2019-04-01,2019-06-30,Huawei,163775,0.01864483286818493
2945,state,rajasthan,2019,2019-04-01,2019-06-30,OnePlus,142119,0.01617942300347168
2946,state,rajasthan,2019,2019-04-01,2019-06-30,Gionee,135881,0.015469262921458322
2947,state,rajasthan,2019,2019-04-01,2019-06-30,Motorola,131957,0.015022538304302115
2948,state,rajasthan,2019,2019-04-01,2019-06-30,Others,902419,0.102735163682336
2949,state,rajasthan,2019,2019-07-01,2019-09-30,Xiaomi,2275622,0.232270224543405
2950,state,rajasthan,2019,2019-07-01,2019-09-30,Samsung,1996093,0.20373900820062335
2951,state,rajasthan,2019,2019-07-01,2019-09-30,Vivo,1985897,0.20269831374018812
2952,state,rajasthan,2019,2019-07-01,2019-09-30,Oppo,1244255,0.12699973380432006
2953,state,rajasthan,2019,2019-07-01,2019-09-30,Realme,458929,0.046842376229215714
2954,state,rajasthan,2019,2019-07-01,2019-09-30,Apple,232599,0.023741123068142012
2955,state,rajasthan,2019,2019-07-01,2019-09-30,Huawei,184875,0.018869987090326074
2956,state,rajasthan,2019,2019-07-01,2019-09-30,OnePlus,152982,0.01561470380014747
2957,state,rajasthan,2019,2019-07-01,2019-09-30,Gionee,146595,0.014962789763387968
2958,state,rajasthan,2019,2019-07-01,2019-09-30,Motorola,139254,0.01421350200014208
2959,state,rajasthan,2019,2019-07-01,2019-09-30,Others,980203,0.10004823776010216
2960,state,rajasthan,2019,2019-10-01,2019-12-31,Xiaomi,2527395,0.23133984699906116
2961,state,rajasthan,2019,2019-10-01,2019-12-31,Vivo,2262135,0.20705982436113912
2962,state,rajasthan,2019,2019-10-01,2019-12-31,Samsung,2211270,0.2024040023318927
2963,state,rajasthan,2019,2019-10-01,2019-12-31,Oppo,1410408,0.12909876411334667
2964,state,rajasthan,2019,2019-10-01,2019-12-31,Realme,530557,0.04856343199392295
2965,state,rajasthan,2019,2019-10-01,2019-12-31,Apple,250014,0.022884511723582295
2966,state,rajasthan,2019,2019-10-01,2019-12-31,Huawei,204976,0.0187620520252986
2967,state,rajasthan,2019,2019-10-01,2019-12-31,OnePlus,162057,0.014833550586721447
2968,state,rajasthan,2019,2019-10-01,2019-12-31,Gionee,157774,0.014441515085861084
2969,state,rajasthan,2019,2019-10-01,2019-12-31,Motorola,147914,0.013539000484300685
2970,state,rajasthan,2019,2019-10-01,2019-12-31,Others,1060531,0.0970735002948733
2971,state,rajasthan,2021,2021-01-01,2021-03-31,Vivo,4143832,0.23463061845340447
2972,state,rajasthan,2021,2021-01-01,2021-03-31,Xiaomi,3873176,0.21930562828292346
2973,state,rajasthan,2021,2021-01-01,2021-03-31,Samsung,3430073,0.19421640388179937
2974,state,rajasthan,2021,2021-01-01,2021-03-31,Oppo,2390404,0.13534862631339586
2975,state,rajasthan,2021,2021-01-01,2021-03-31,Realme,987022,0.05588681739199759
2976,state,rajasthan,2021,2021-01-01,2021-03-31,Apple,347215,0.019659887318380385
2977,state,rajasthan,2021,2021-01-01,2021-03-31,Tecno,301891,0.017093567508411713
2978,state,rajasthan,2021,2021-01-01,2021-03-31,Huawei,295928,0.01675593259033645
2979,state,rajasthan,2021,2021-01-01,2021-03-31,OnePlus,208798,0.011822487946382465
2980,state,rajasthan,2021,2021-01-01,2021-03-31,Gionee,189685,0.010740278288630915
2981,state,rajasthan,2021,2021-01-01,2021-03-31,Others,1493064,0.08453975202433735
2982,state,rajasthan,2021,2021-04-01,2021-06-30,Vivo,4603263,0.24251971117410398
2983,state,rajasthan,2021,2021-04-01,2021-06-30,Xiaomi,4079016,0.2149001224119823
2984,state,rajasthan,2021,2021-04-01,2021-06-30,Samsung,3591961,0.18923996831565906
2985,state,rajasthan,2021,2021-04-01,2021-06-30,Oppo,2591657,0.13653964744190042
2986,state,rajasthan,2021,2021-04-01,2021-06-30,Realme,1162747,0.06125851740570892
2987,state,rajasthan,2021,2021-04-01,2021-06-30,Tecno,375642,0.019790437640617702
2988,state,rajasthan,2021,2021-04-01,2021-06-30,Apple,373677,0.01968691298159711
2989,state,rajasthan,2021,2021-04-01,2021-06-30,Huawei,291917,0.015379444217462897
2990,state,rajasthan,2021,2021-04-01,2021-06-30,OnePlus,233039,0.012277497716793939
2991,state,rajasthan,2021,2021-04-01,2021-06-30,Motorola,188248,0.009917715018477703
2992,state,rajasthan,2021,2021-04-01,2021-06-30,Others,1489818,0.07849002567569596
2993,state,rajasthan,2020,2020-01-01,2020-03-31,Xiaomi,2776323,0.22865350694812484
2994,state,rajasthan,2020,2020-01-01,2020-03-31,Vivo,2582003,0.21264962358507247
2995,state,rajasthan,2020,2020-01-01,2020-03-31,Samsung,2440121,0.20096444975161942
2996,state,rajasthan,2020,2020-01-01,2020-03-31,Oppo,1591219,0.13105024331552498
2997,state,rajasthan,2020,2020-01-01,2020-03-31,Realme,608298,0.05009844710775023
2998,state,rajasthan,2020,2020-01-01,2020-03-31,Apple,267588,0.022038118265502546
2999,state,rajasthan,2020,2020-01-01,2020-03-31,Huawei,225019,0.01853220373852758
3000,state,rajasthan,2020,2020-01-01,2020-03-31,OnePlus,170114,0.014010316047870982
3001,state,rajasthan,2020,2020-01-01,2020-03-31,Gionee,158979,0.013093255316872691
3002,state,rajasthan,2020,2020-01-01,2020-03-31,Motorola,156126,0.012858286815252742
3003,state,rajasthan,2020,2020-01-01,2020-03-31,Others,1166263,0.09605154910788151
3004,state,rajasthan,2020,2020-04-01,2020-06-30,Xiaomi,3073847,0.22663138296040883
3005,state,rajasthan,2020,2020-04-01,2020-06-30,Vivo,2941265,0.216856256867387
3006,state,rajasthan,2020,2020-04-01,2020-06-30,Samsung,2715434,0.20020598382343519
3007,state,rajasthan,2020,2020-04-01,2020-06-30,Oppo,1799104,0.13264597346894733
3008,state,rajasthan,2020,2020-04-01,2020-06-30,Realme,689124,0.05080836006190574
3009,state,rajasthan,2020,2020-04-01,2020-06-30,Apple,283321,0.020888947970320575
3010,state,rajasthan,2020,2020-04-01,2020-06-30,Huawei,246837,0.0181990224873907
3011,state,rajasthan,2020,2020-04-01,2020-06-30,Tecno,183365,0.013519301232798953
3012,state,rajasthan,2020,2020-04-01,2020-06-30,OnePlus,177245,0.013068080315258912
3013,state,rajasthan,2020,2020-04-01,2020-06-30,Gionee,172589,0.012724798519169626
3014,state,rajasthan,2020,2020-04-01,2020-06-30,Others,1281070,0.09445189229297715
3015,state,rajasthan,2020,2020-07-01,2020-09-30,Xiaomi,3353468,0.2240213576859265
3016,state,rajasthan,2020,2020-07-01,2020-09-30,Vivo,3346801,0.22357598281081448
3017,state,rajasthan,2020,2020-07-01,2020-09-30,Samsung,2973921,0.19866652076915245
3018,state,rajasthan,2020,2020-07-01,2020-09-30,Oppo,2001908,0.13373324216074753
3019,state,rajasthan,2020,2020-07-01,2020-09-30,Realme,784695,0.05241989464916858
3020,state,rajasthan,2020,2020-07-01,2020-09-30,Apple,302588,0.020213753218897308
3021,state,rajasthan,2020,2020-07-01,2020-09-30,Huawei,265862,0.017760350239541808
3022,state,rajasthan,2020,2020-07-01,2020-09-30,Tecno,214914,0.014356876542645763
3023,state,rajasthan,2020,2020-07-01,2020-09-30,OnePlus,186566,0.012463148185112415
3024,state,rajasthan,2020,2020-07-01,2020-09-30,Gionee,180038,0.01202705891186641
3025,state,rajasthan,2020,2020-07-01,2020-09-30,Others,1358651,0.09076181482612677
3026,state,rajasthan,2020,2020-10-01,2020-12-31,Vivo,3720519,0.22784043400242532
3027,state,rajasthan,2020,2020-10-01,2020-12-31,Xiaomi,3613815,0.22130600005119572
3028,state,rajasthan,2020,2020-10-01,2020-12-31,Samsung,3222360,0.19733373244755778
3029,state,rajasthan,2020,2020-10-01,2020-12-31,Oppo,2201891,0.13484134903384024
3030,state,rajasthan,2020,2020-10-01,2020-12-31,Realme,880750,0.05393614768467413
3031,state,rajasthan,2020,2020-10-01,2020-12-31,Apple,323405,0.019804961500950367
3032,state,rajasthan,2020,2020-10-01,2020-12-31,Huawei,283175,0.017341321170147708
3033,state,rajasthan,2020,2020-10-01,2020-12-31,Tecno,259273,0.015877589348451335
3034,state,rajasthan,2020,2020-10-01,2020-12-31,OnePlus,195918,0.011997799809351103
3035,state,rajasthan,2020,2020-10-01,2020-12-31,Gionee,188604,0.01154989860677863
3036,state,rajasthan,2020,2020-10-01,2020-12-31,Others,1439784,0.0881707663446277
3037,state,rajasthan,2018,2018-01-01,2018-03-31,Xiaomi,713005,0.2257629499316383
3038,state,rajasthan,2018,2018-01-01,2018-03-31,Samsung,662282,0.20970222930642182
3039,state,rajasthan,2018,2018-01-01,2018-03-31,Vivo,535439,0.16953918717042166
3040,state,rajasthan,2018,2018-01-01,2018-03-31,Oppo,352258,0.111537514066548
3041,state,rajasthan,2018,2018-01-01,2018-03-31,Realme,149488,0.04733326114035771
3042,state,rajasthan,2018,2018-01-01,2018-03-31,Apple,94107,0.029797650688588
3043,state,rajasthan,2018,2018-01-01,2018-03-31,OnePlus,71745,0.0227170396320438
3044,state,rajasthan,2018,2018-01-01,2018-03-31,Gionee,69299,0.021942548323381467
3045,state,rajasthan,2018,2018-01-01,2018-03-31,Lenovo,63011,0.019951542048292036
3046,state,rajasthan,2018,2018-01-01,2018-03-31,Motorola,61235,0.019389196764488147
3047,state,rajasthan,2018,2018-01-01,2018-03-31,Others,386333,0.12232688092781906
3048,state,rajasthan,2018,2018-04-01,2018-06-30,Xiaomi,966424,0.22939289298460655
3049,state,rajasthan,2018,2018-04-01,2018-06-30,Samsung,874984,0.20768845876679695
3050,state,rajasthan,2018,2018-04-01,2018-06-30,Vivo,735141,0.17449496364080017
3051,state,rajasthan,2018,2018-04-01,2018-06-30,Oppo,479239,0.11375340496619482
3052,state,rajasthan,2018,2018-04-01,2018-06-30,Realme,195523,0.046409843521093466
3053,state,rajasthan,2018,2018-04-01,2018-06-30,Apple,119357,0.028330885333935917
3054,state,rajasthan,2018,2018-04-01,2018-06-30,OnePlus,87155,0.02068733556707344
3055,state,rajasthan,2018,2018-04-01,2018-06-30,Gionee,84445,0.020044082978159794
3056,state,rajasthan,2018,2018-04-01,2018-06-30,Lenovo,79981,0.018984496425794285
3057,state,rajasthan,2018,2018-04-01,2018-06-30,Motorola,78566,0.018648628376601365
3058,state,rajasthan,2018,2018-04-01,2018-06-30,Others,512149,0.12156500743894322
3059,state,rajasthan,2018,2018-07-01,2018-09-30,Xiaomi,1205544,0.23293497206911162
3060,state,rajasthan,2018,2018-07-01,2018-09-30,Samsung,1072593,0.20724620627411747
3061,state,rajasthan,2018,2018-07-01,2018-09-30,Vivo,938611,0.18135823086404224
3062,state,rajasthan,2018,2018-07-01,2018-09-30,Oppo,601973,0.11631310341336304
3063,state,rajasthan,2018,2018-07-01,2018-09-30,Realme,239840,0.046341837130005815
3064,state,rajasthan,2018,2018-07-01,2018-09-30,Apple,140247,0.027098497464859598
3065,state,rajasthan,2018,2018-07-01,2018-09-30,OnePlus,101721,0.0196545114021903
3066,state,rajasthan,2018,2018-07-01,2018-09-30,Gionee,95819,0.018514128135256953
3067,state,rajasthan,2018,2018-07-01,2018-09-30,Motorola,91763,0.017730428621417296
